@title,韓国語
#04880,시설 목록
#04881,모두
#04882,모든 시설
#04883,목록
#04884,이 저장 데이터에<br>덮어씁니다
#04885,이 저장 데이터는<br>삭제됩니다
#04886,게임 저장 완료
#04887,화면을 스크롤해서 지을 장소를 고를 수 있습니다. 건물을 터치한 채로 움직이면 더 세밀하게 조절할 수 있습니다.
#04888,이미 설정되어있습니다
#04889,자금이 부족합니다
#04890,임시 수입으로  <co=000080><0></co>(을)를 얻었습니다
#04891,추적을 시작합니다.<br>이어서 한 번 더 터치하면 자세한 정보를 볼 수 있습니다.
#04892,<0> 건설 중입니다.
#04893,“<0>” 철거
#04894,어디까지 철거할까요?
#04895,어디부터 <0>(을)를 설치할까요?
#04896,어디까지 설치할까요?
#04897,봄
#04898,여름
#04899,가을
#04900,겨울
#04901,“<co=008000><0></co>” 완료
#04902,유지비가 <0> 만큼 지불되었습니다
#04903,카이로 뉴스
#04904,카이로 파크로 이동합니다
#04905,앱 소개 페이지로 이동합니다
#04906,게임을 종료하고
#04907,카이로 파크에 접속합니다
#04908,앱 소개 페이지에 접속합니다
#04909,사이트로 이동
#04910,게임을 종료합니다
#04911,최신 게임 정보는
#04912,카이로 파크에서 GET
#04913,통화 단위
#04914,엔
#04915,달러
#04916,게임상 표기를 변경합니다.
#04917,\\100 = $1 비율입니다
#04918,카이로 파크는 여기
#04919,인증 중
#04920,이름을 입력해주세요
#04921,전각 <0>글자 이내로 해주세요
#04922,<0>년 <1>월 <2>주
#04923,로딩에 실패했습니다
#04924,로딩에 실패했습니다.
#04925,통신을 허가하고 네트워크 상태를 확인해주세요.
#04926,통신을 허가하고 네트워크 상태를<br>확인해주세요.
#04927,인증에 실패했습니다.
#04928,서버 에러가 발생했습니다.
#04929,데이터 에러가 발생했습니다.<br>앱을 재설치해주세요.
#04930,실행 실패 앱을 다시 시작해주세요
#04931,게임을 실행하지 못했습니다
#04932,중단 데이터 <0>
#04933,저장 데이터 <0>
#04934,모든 데이터를 송신
#04935,에러 내용 표시하기
#04936,모든 데이터를 송신합니다
#04937,중단 데이터 <0>(을)를 송신합니다
#04938,세이브 데이터 <0>(을)를 송신합니다
#04939,송신을 완료했습니다.<br>협력해주셔서 감사합니다.<br>앞으로도 카이로 파크를<br>잘 부탁드립니다.
#04940,에러가 발생했습니다<br>재시도하겠습니까?
#04941,세이브 데이터 송신
#04942,보낼 내용을 선택해주세요
#04943,데이터 송신 중
#04944,전원 키를 누르지 말아 주세요.
#04945,에러
#04946,Lite 버전
#04947,에러가 발생했습니다
#04948,=#02549
#04949,앱 설정 화면에서 ‘앱 권한’을 모두 승인하고 재실행해주십시오.
#04950,=#03191
#04951,저장 공간 권한을 허가한 후 다시 시작해주세요.<br>※게임 데이터를 저장해야 합니다.
#04952,실행할 수 없습니다.
#04953,내용을 줄여주십시오
#04954,Tapjoy 기능을 이용하실 시\n추적형 광고 제한을 해제하고 앱을 재실행해주십시오.\n설정 > 사생활 > 광고 > 추적형 광고 제한
#04955,광고 로딩 중
#04956,이제 광고 영상이 보입니다
#04957,=#04116
#04958,커런시 세일이\n시작되었습니다!
#04959,=#04103
#04960,=#04104
#04961,최종 업데이트 [<0>]<br>카이로 어카운트와 연동된 데이터를 발견했습니다.<br>이 데이터로 복원하겠습니까?
#04962,카이로랜드 친구 중에서<br>찾기
#04963,=+ 버튼을 누르면 커서 모드로 바뀝니다.<br>왼쪽 컨트롤러의 아날로그 스틱과<br>십자키로 커서를 이동하고<br>Y, A 버튼으로 터치 동작을 할 수 있습니다.<br>다시 한번 + 버튼을 누르면 원래대로 돌아옵니다.
#04964,게임을 다시 시작해주세요.
#04965,체험판
#04966,수고하셨습니다.<br>체험판은 여기에서 끝입니다
#04967,=#02549
#04968,=#02550
#04969,=#02551
#04970,=#02554
#04971,=#02556
#04972,MAP
#04973,보통
#04974,출발
#04975,HELP
#04976,=#02557
#04977,=#02558
#04978,=#02559
#04979,인기
#04980,개시
#04981,편집
#04982,상성
#04983,=#02563
#04984,칭호
#04985,보고서
#04986,유출
#04987,힌트
#04988,순번
#04989,포착
#04990,초기화
#04991,퇴각
#04992,표준
#04993,해제
#04994,판매
#04995,=#02562
#04996,상세
#04997,사전
#04998,반전
#04999,=#02566
#05000,=#02560
#05001,설명
#05002,위임
#05003,=#02565
#05004,=#02564
#05005,생략
#05006,지도
#05007,능력치
#05008,부대
#05009,기권
#05010,작전
#05011,정렬
#05012,진단
#05013,저장
#05014,메뉴
#05015,보충
#05016,=#04826
#05017,아래로
#05018,위로
#05019,청산
#05020,합성
#05021,동료
#05022,=#02570
#05023,최대
#05024,포상
#05025,배로
#05026,감옥
#05027,직업
#05028,=#02561
#05029,GET!!
#05030,추천
#05031,=#02568
#05032,행동
#05033,창고
#05034,효과
#05035,동의
#05036,약규
#05037,셔플
#05038,정지
#05039,=#02569
#05040,투입
#05041,=#00051
#05042,해고
#05043,=#02519
#05044,펌프킨
#05045,=#01402
#05046,구매
#05047,매각
#05048,LVUP
#05049,줌
#05050,=#04815
#05051,=#02547
#05052,금일 24직종 S급 출현 중!
#05053,▼왕국건설 스토리<br>왕국을 발전시켜 나가는 시뮬레이션 게임입니다.<br>최강의 동료를 모아 평화로운 마을을 되찾아 봅시다.<br><br>전국의 라이벌과 싸워 랭킹을 겨루고 세계 최강을 목표로 해나갑시다.
#05054,▼게임의 흐름<br>먼저 거점이 되는 마을 회관을 짓습니다. 자원 창고, 주거 공간 또한 지어 동료를 모읍니다. 모인 동료를 성장시키며 주변에 덮인 구름을 걷어내 갑시다. 때때로 침략해오는 몬스터를 피하고 시설을 강화하며, 가게를 확충해 왕국을 발전시키고 평화로운 섬을 목표로 해봅시다.
#05055,▼하루의 흐름<br>아침에는 주민이 주택 안의 시설을 사용하기 편하도록, 낮에는 바깥 시설을 이용하기 편하게 되어 있습니다.<br>해가 떠 있어 활력이 있는 동안에는 평상시의 속도로 활동하며, 활력이 없어지면 느긋하게 활동하고, 밤이 되면 잠이 듭니다. 반대로 몬스터는 밤에 활동을 시작하며 보름달이 뜬 밤에는 마을을 침략해 오므로 주의해주세요.
#05056,▼자원에 대해서<br>마을이 발전하려면 자원이 있어야 합니다. 자연물 주변으로 파견을 보내면 채굴로 얻어내기도 합니다. 무언가가 심어진 곳일수록 발견하기 쉽습니다. 또한 밭 등에서 얻을 수 있는 것도 있으므로 설치해 봅시다.
#05057,▼동료에 대해서<br>평화를 지켜내려면 강력한 동료가 필요합니다. 무기나 방어구를 모아 동료에게 장비해 봅시다. 다양한 역할을 가진 동료가 있으므로 왕국에 필요한 직업부터 모아갑시다. 수명이 다 할 때까지 열심히 활약합니다. 강하고 든든한 동료로 육성시켜 봅시다.
#05058,▼능력치에 대해서<br>HP…없어지면 행동불능이 된다<br>MP…기술을 쓸 수 있다<br>활력…없어지면 느려진다<br>공격…적에게 입히는 데미지량<br>방어…적의 공격을 막는다<br>민첩…공격 빈도에 영향을 준다<br>운…크리티컬 등이 나오기 쉬워진다<br>전투에는 장비와 기술이 중요합니다.<br>아이템을 주고 육성시키며<br>장비를 갖춰나갑시다.
#05059,▼수명에 대해서<br>지혜…공방 등에서 활약<br>재능…공사 등에서 활약<br>채집…자연 채집 등에서 활약<br>이동…한 번에 옮길 수 있는 짐의 양<br>하트…구름을 걷어낼 때의 담력<br><br>수명…행동불능일 때 아무에게도 구조되지 않으면 1이 줄어듭니다. 없어지면 마을에서 사라집니다.
#05060,▼직업에 대해서<br>・전투에 특화된 직업<br>・마을에서 가게를 열 수 있는 직업<br>・보물을 감정하거나 연구할 수 있는 직업<br>・물건을 옮기는 데에 특화된 직업<br>・회복에 특화된 직업<br><br>등등 여러 가지 직업이 있으므로<br>좋아하는 순서로 동료를 모아 자신만의 왕국을 만들어 나갑시다.
#05061,▼각성에 대해서<br>동료들의 레벨이 어느 정도 오르면 상한에 도달하게 되며 상한을 돌파하려면 각성을 시켜야 합니다.<br>각성을 하려면 같은 종류 직업의 권리를 “육성”해 동료에게 줍시다. 특정 수치에 도달하면 각성하며 상한이 더욱 올라갑니다.
#05062,▼기술에 대해서<br>농업에 특화된 기술이나 연구를 할 수 있는 기술 등, 직업 고유의 능력을 학습하는 기술 등이 있습니다.<br>또한 전투에 유리해지는 기술도 있습니다.<br>그밖에도, 장비할 수 없는 물건을 장비할 수 있게 되는 기술도 있습니다.<br>마법의 경우에는 직업에 따라 장비할 수 없기도 합니다.
#05063,▼구역을 넓히자<br>구름 쪽으로 동료를 파견 보내면 구름을 걷어내 줍니다. 구역이 넓어지므로 몇 번이고 파견하도록 합시다.<br>구역을 넓히다 보면 중요한 보물을 얻을 수도 있습니다.<br>구름에서는 적이 출현하지만 차분히 쓰러트려 나갑시다. 파견 비용은 거리와 직업 랭크에 따라 달라집니다.
#05064,▼동굴을 제패하자<br>보름달이 뜬 밤에는 가끔씩 동굴이 출현합니다. 에너지를 소비하면 토벌을 시도할 수 있습니다.<br><br>동굴은 보물 상자를 얻을 수 있는 귀중한 장소이므로 출현하면 적극적으로 토벌합시다.<br>또한 동굴에서는 적이 솟아 나오므로 주변에 파견하면 레벨을 올리기 쉬워집니다.
#05065,▼보물을 모으자<br>파견을 하면 자연 속에 파묻혀 있는 보물을 발견하기도 합니다. 건축이나 연구 시설 레벨업 등에 도움이 되는 아이템이 나오므로 많이 모아봅시다.<br><br>모은 보물은 상공업자에게 감정을 부탁해 아이템이나 자원으로 바꿔봅시다.
#05066,▼아이템을 모으자<br>동료 육성은 적을 쓰러트려 경험치를 얻거나 아이템을 주어 레벨을 올리면 할 수 있습니다.<br><br>시설 레벨업에도 아이템이 필요해질 수 있으므로 다양한 종류의 아이템을 찾아 모아봅시다.<br>또한 적이 침략할 때 아이템이 없어지지 않도록 방벽을 견고히 합시다.
#05067,▼장비를 모으자<br>구역을 해방했을 때 발견하는 희귀한 보물 중에는 장비가 있기도 합니다. 또한 마을에 가게가 생기면 새로운 상품이 만들어져 “동전”을 갖고 있으면 장비를 구입할 수 있습니다. 마음에 드는 물건을 구매해 봅시다. 배틀 포인트 혹은 특별한 건물 이벤트의 랭킹 상위 보수로도 장비를 얻을 수 있습니다.
#05068,▼알을 모으자<br>드물게 마을 바깥에서 출현하는 반짝반짝 빛나는 몬스터를 쓰러트리면 알이 나오기도 합니다.<br>알을 키우는 시설에 놓으면 부화해 동료 몬스터를 얻을 수 있습니다.<br>놓은 시설의 종류에 따라<br>・침략 시 방어<br>・토벌 시 집주인을 추적<br>이 중 하나의 행동을 합니다.
#05069,▼알에 아이템을 투입<br>입수한 알을 부화시킬 때 아이템을 투입하면 태어날 몬스터의 종류가 바뀔 가능성이 커집니다. 네 가지의 수치를 올려 더욱 강한 몬스터를 동료로 만듭시다.
#05070,▼다수의 마을을 만들어 나가자<br>모험이 진행되면 새로운 마을 회관을 얻어 마을을 다수 설치할 수 있습니다. 마을이 늘면 더욱 먼 구역을 개척하기 편해지고 주민을 늘릴 수 있게 되어 왕국 전체가 발전합니다.<br>마을 간에 자원이나 아이템을 융통하며 여러 마을을 운영해 나갑시다.
#05071,▼관광객을 부르자<br>구역을 넓혀 항구를 부흥시키면 관광선을 불러모을 수 있어 동전을 얻는 중요한 수단이 됩니다.<br>항구에서 마을까지 간판을 세우면 관광객이 마을로 찾아와줍니다. 간판이 도중에 끊기지 않도록 설치합시다. 마을에 가게가 없으면 방문한 관광객은 아무것도 하지 않고 돌아가므로 가게를 완비해둡시다.
#05072,▼마을의 가게에 대해서 1<br>동료에게 토지를 주면 직업에 따라 무기점이나 방어구점, 기술점, 여관 등 다양한 가게를 개점할 수 있습니다. 관광객을 유치할 겸 많은 가게를 설치합시다. 또한 가게의 공방 레벨을 올리면 새로운 상품이 떠오르기도 합니다.<br>간판이 연결된 마을에는 가게를 준비해나갑시다.
#05073,▼마을의 가게에 대해서 2<br>관광객 외에도 전투가 메인인 동료가 마을에 머물고 있으면 가게를 이용하기도 합니다.<br>동전을 얻을 수 있으며, 장비하고 있는 무기나 방어구의 경험치가 가게의 종류에 따라 오릅니다.<br>판매하고 있는 물건의 랭크에 따라 습득하는 경험치 양도 바뀝니다.
#05074,▼토지 사이즈에 대해서<br>마을 안에 배치한 토지는 사이즈에 따라 설치 상한이 바뀝니다. 또한 설치한 주거 타입에 따라서도 설치 상한이 바뀝니다.<br><br>침대나 책상, 몬스터의 방 등 설치하는 개수에 한계가 있으므로 목표하는 주거는 가능한 큰 토지로 하면 좋습니다.
#05075,▼황무지에 대해서<br>파견한 주민들이 장시간 채굴하면 주변이 황무지투성이가 되어 보물도 자원도 발견하기 힘든 상황이 됩니다.  황무지를 되돌리려면 특별한 시설을 주변에 설치해야 합니다. 정기적으로 주민들이 황무지를 수복해 원래 자연에 가까워지도록 만듭니다. 황무지를 되돌리는 시설을 발견해 봅시다.
#05076,▼토벌에 대해서<br>구역 중앙에는 보스가 있어 쓰러트리면 제압할 수 있습니다. 보스를 쓰러트리기 위해서는 특별한 전투를 치러야 합니다. 이때 국왕은 반드시 보스전에 참가합니다.<br>또한 숙박 중인 모험가, 친구, 방에서 사는 몬스터도 자동으로 참가합니다. 멤버를 고려하며 공략해 나갑시다.
#05077,▼영지를 넓히는 시설<br>시설 중에는 영지를 넓혀주는 시설이 있습니다. 마을 회관에서 최대한 떨어진 위치에 설치해 맵을 될 수 있는 한 넓게 사용할 수 있도록 합시다. 또한 마을 랭크가 오르면 특정 타이밍에 영지가 자동으로 넓어지기도 합니다. 넓어진 영지를 이용해 모험을 진행합시다.
#05078,▼물웅덩이에 대해서<br>파견한 곳의 보스나 보물이 물웅덩이로 둘러싸여 있기도 합니다. 하지만 안심하세요. 파견하면 주민들이 간이 다리를 만들어줍니다. 또한 시설의 다리를 얻으면 원하는 곳에 다리를 세워 메울 수도 있습니다.
#05079,▼국왕에 대해서<br>마을 랭크가 어느 정도 오를 때마다 D급이었던 국왕이 C급… B급으로 진화해갑니다.<br>마을의 랭크업을 목표로 하면 국왕도 자연스레 강화됩니다.<br><br>점점 전투에서 멀어지는가 싶으면서도 뜻밖의 타이밍에 강화되므로 안심하고 육성해 나갑시다.
#05080,▼친구에 대해서<br>전국의 다른 유저와 친구가 되면<br>・보스/동굴 토벌에서 협력<br>・기간한정 토벌 이벤트에서 협력<br>・친구 침대에서 머물기<br>등의 효과가 생깁니다.<br>친구 침대에 머물면 파견이나 농업 등의 통상적인 일도 도움을 받을 수 있습니다.
#05081,▼여관의 모험가에 대해서<br>관광선을 부르면 드물게 모험가가 찾아와서 마을에 여관이 있다면 숙박합니다. 모험가들은 보스 토벌에 미력히 협력해 줍니다.<br><br>모험가들의 능력은 항구의 레벨을 높이면 올라갑니다.
#05082,▼전체용 아이템에 대해서<br>육성이나 레벨업에 사용하는 아이템과는 다르게 주민 전체에게 사용할 수 있는 아이템을 전체용 아이템이라고 부릅니다. 한 번에 전원의 HP가 회복되거나, 전원에게 경험치를 주거나, 자원을 가득히 만들거나… 하는 등 다양한 효과가 있습니다. 얻게 되었다면 타이밍을 보며 적극적으로 사용해봅시다.
#05083,▼연구에 대해서<br>새로운 시설이나 무기, 아이템 발견에는 연구가 중요한 요소가 됩니다. 연구할 수 있는 직업 혹은 기술을 가진 동료에게 시설이나 주거를 주면 연구가 가능해 집니다.<br><br>자원에 여유가 있을 때 열심히 연구해 봅시다. 또한 특정 아이템이나 동전 등을 모으면 새로운 연구 내용을 발견하기도 합니다.
#05084,▼적의 침략에 대해서<br>보름달이 뜬 밤에는 주변에 있던 적이 마을을 공격해 오기도 합니다. 주민이 마을에서 쉬고 있었다면 격퇴에 임합니다.<br>또한 적은 습격하고 싶은 시설을 순서대로 공격해옵니다. 창고나 에너지 시설 등 중요한 거점은 공격하기 어렵게 유인하고 값싼 시설을 떨어진 위치에 배치하도록 합시다.
#05085,▼결혼과 아이에 대해서<br>같은 방에 남녀가 살면 친밀도가 올라갑니다. 마을에 교회가 있으면 결혼할 수 있게 됩니다.<br>마을이 셋 이상이면 아이가 태어납니다.<br>아이는 아버지나 어머니의 직업을 갖거나, 혹은 조합한 다른 직업을 갖게 되기도 합니다. 더욱이 부모의 상성에 따라 이어받는 능력치가 바뀝니다.
#05086,▼수집품을 모으자<br>아이가 태어나면 동전을 가진 특별한 손님을 마을에 초대할 수 있습니다. 동물원이나 박물관을 지어 특별한 전시를 하면 동전을 얻게 됩니다. 특별한 직업을 발견하면 전시실을 만들 수 있습니다. 다양한 곳에서 전시할 수 있는 물건을 발견해 동전을 얻어봅시다.
#05087,▼전국의 유저와 경쟁하자<br>랭크가 5씩 오를 때마다 발표되는 하이스코어 랭킹이나, 육성한 캐릭터로 배틀할 수 있는 지하 전투장, 배틀로 얻는 포인트를 겨루는 배틀 포인트 랭킹 등 다양한 포인트로 전국의 라이벌과 경쟁할 수 있습니다. 친구를 늘리며 전국 1위의 왕국을 노려봅시다.
#05088,▼그 밖에<br>게임을 처음부터 플레이하려면 언인스톨 혹은 기기 내의 데이터를 삭제해주세요.<br>※언인스톨하면 데이터가 지워집니다.<br><br>만에 하나 과금한 아이템을 받지 못했거나 네트워크 연결이 되지 않을 때에는 FAQ를 참고해 서포트로 연락해 주십시오.
#05089,(본 게임에 대하여)
#05090,'save.bin'을 다운로드하겠습니까?
#05091,왕국건설 스토리
#05092,기한
#05093,<0> (으)로 실행합니다
#05094,하이스코어
#05095,=#02459
#05096,=#02462
#05097,ON
#05098,OFF
#05099,Lv.<0>
#05100,Lv<0>
#05101,Lv.<0>/<1>
#05102,MP <0>
#05103,Lv
#05104,GET
#05105,<0>pt
