@title,中文(繁體)
#04690,呵呵呵。
#04691,呵呵呵，<br>歡迎光臨。
#04692,啊──很可惜<br>該商品<co=60,100,200>已售完</co>。<br>請看看其他商品。
#04693,獎券超過最大張數<0>。
#04694,唉呀，您眼光真好。
#04695,這是<co=60,100,200>用現實金錢購買</co>的優質商品。
#04696,小孩子要在<co=60,100,200>監護人</co>確認之後才可購買，呵呵呵。
#04697,這家店會一直開著的，歡迎經常光臨喔。
#04698,呵呵呵<br>歡迎再次光臨。
#04699,<0>
#04700,遊戲時間 <0>小時<1>分
#04701,申請看看
#04702,最多可登錄<br><0>位全國用戶<br>作為好友。<br>根據好友的合計遊戲時間<br>啟動遊戲時<br>可以獲得獎勵。打聽ID<br>並申請好友吧。
#04703,暱稱
#04704,=#04076
#04705,請輸入暱稱
#04706,請勿留下空白
#04707,存在無法使用的文字
#04708,好友ID
#04709,=#04077
#04710,請輸入好友ID
#04711,恭喜！<br>登錄了新的<co=60,100,200>好友</co>並獲得獎勵！
#04712,一起遊玩的話今後也能獲得獎勵喔！
#04713,另外，<co=255,0,0>請勿刪除App</co>。刪除後好友將全部被清空而無法恢復。
#04714,進行遊戲前
#04715,請輸入您的暱稱
#04716,點擊這裡
#04717,※之後可以變更※
#04718,OK
#04719,請輸入新的暱稱
#04720,<0>  <1>小時 <2>分
#04721,上次啟動時
#04722,累計
#04723,<0>小時<1>分
#04724,送來申請。
#04725,其他<0>件
#04726,尋找好友
#04727,好友說明
#04728,告知ID
#04729,您的ID在此(請點擊)
#04730,在此搜尋
#04731,在此輸入
#04732,搜尋
#04733,=#02554
#04734,得到認可前需要耐心等候
#04735,進行申請
#04736,取消
#04737,已申請。
#04738,獲得許可前請耐心等候。
#04739,通知好友
#04740,=#02568
#04741,生效需要花費一段時間。
#04742,承認
#04743,拒絕
#04744,承認好友
#04745,增加好友
#04746,已承認<br><co=0070FF><0></co>。
#04747,進行遊戲有機會獲得獎勵
#04748,※不會通知對方※
#04749,刪除
#04750,返回
#04751,要刪除<0><br>嗎?
#04752,關於好友
#04753,好友獎勵(每<0>分)
#04754,從好友那邊取得 <co=254,233,1><0></co>小時<co=254,233,1><1></co>分
#04755,(最大)
#04756,領取
#04757,下次再說
#04758,獲得好友獎勵
#04759,獲得<br><co=0070FF><0>張獎券</co>。
#04760,好友獎勵
#04761,好友增加<co=254,233,1><0>人</co>！
#04762,<co=0,128,255><0></co><br>成為好友了！
#04763,無法連線。請|確認設定並稍後片刻|再進行挑戰。&最多可以登錄<friend_max>個好友
#04764,請輸入支援專用\n商店碼。
#04765,商店碼
#04766,接收存檔數據
#04767,請輸入支援專用\n客服碼。
#04768,客服碼
#04769,推薦App情報
#04770,返回標題畫面
#04771,介紹朋友此App
#04772,0P無法登錄
#04773,無法登錄<0>
#04774,將進行App版本更新
#04775,認證失敗。請設定購買時的帳號，並確認訊號狀態。
#04776,請設定購買時的帳號，並確認訊號狀態。
#04777,橫式畫面
#04778,可在正式版當中使用！！
#04779,由於系統緣故，無法使用 <0>
#04780,請輸入<0>
#04781,遊戲啟動中
#04782,讀取失敗
#04783,開始
#04784,儲存格
#04785,從中斷處繼續遊戲
#04786,讀取存檔數據
#04787,沒有中斷數據
#04788,未用儲存格
#04789,<0>年
#04790,<0>月 <1>週
#04791,由於系統緣故，無法使用 / | < > \
#04792,請選擇數據
#04793,沒有存檔數據
#04794,關於本遊戲
#04795,最高過關點數
#04796,沒有記錄
#04797,不存在
#04798,正式版
#04799,最高得分<br>可在正式版使用！！
#04800,辛苦您了。<br>Lite版的內容於此結束。
#04801,之後可以連接到正式版網站。
#04802,那麼我們以後再見吧。
#04803,<0>最新號<br>發售了
#04804,=#02552
#04805,=#02553
#04806,系統
#04807,=#02555
#04808,變更設定
#04809,遊戲方式
#04810,最高得分
#04811,結束遊戲
#04812,繼續遊玩
#04813,開始新遊戲
#04814,=#02431
#04815,情報
#04816,道具
#04817,回標題畫面
#04818,小計 <0>P
#04819,合計 <0>P ！！
#04820,<0>個
#04821,<0>種
#04822,<0>人
#04823,遊戲儲存中
#04824,對話框
#04825,=#00655
#04826,設定
#04827,畫面
#04828,速度
#04829,BGM
#04830,效果音
#04831,轉動畫面
#04832,畫質優先
#04833,速度優先
#04834,高速
#04835,普通
#04836,自動
#04837,固定
#04838,設為速度優先後將會刪除
#04839,一部分的演出和顯示
#04840,變更遊戲的運作速度
#04841,遊戲通關後可以變更
#04842,設定遊戲畫面
#04843,配合裝置的擺放來轉動
#04844,設定遊戲中的
#04845,音量
#04846,前往Kairo公園
#04847,(C) Kairosoft Co., Ltd.
#04848,過關點數
#04849,計算過關點數
#04850,=#02567
#04851,維持/月
#04852,基本
#04853,獎勵
#04854,合計
#04855,獎勵
#04856,男士
#04857,女士
#04858,<0>月
#04859,維持費
#04860,<0>/月
#04861,未設定
#04862,價格
#04863,庫存
#04864,持有數量
#04865,完成
#04866,進行中
#04867,完成 <0>個
#04868,<0>　<1>月號
#04869,道具一覽
#04870,持有
#04871,道具一覽
#04872,使用次數
#04873,<0> 次
#04874,『<0>』
#04875,概要
#04876,期間
#04877,費用
#04878,名稱
#04879,名次
#04880,設施一覽
#04881,全部
#04882,全部設施
#04883,一覽
#04884,會覆蓋掉<br>目前這個存檔數據
#04885,會刪除掉<br>目前這個存檔數據
#04886,遊戲儲存完畢
#04887,拖曳畫面並選擇想要建造的場所。按住建築物來移動的話可以進行更細微的調整。
#04888,已經設定
#04889,金錢不足
#04890,獲得臨時收入 <co=000080><0></co>
#04891,開始追蹤該人。<br>之後再點擊一次該人物就可以看到詳細情報。
#04892,正在建造<0>
#04893,拆除『<0>』
#04894,要拆除到哪裡？
#04895,要從哪開始鋪設<0>？
#04896,要鋪設到哪裡？
#04897,春
#04898,夏
#04899,秋
#04900,冬
#04901,『<co=008000><0></co>』完成
#04902,支付<0> 維持費
#04903,Kairo新聞
#04904,前往Kairo公園
#04905,前往App介紹頁面
#04906,結束遊戲並
#04907,連線至Kairo公園
#04908,連線至App介紹頁面
#04909,前往官網
#04910,結束遊戲
#04911,遊戲的最新情報
#04912,可在Kairo公園獲得
#04913,貨幣單位
#04914,日元
#04915,美金
#04916,可以變更金錢的顯示
#04917,匯率為\\100 = $1
#04918,從此前往Kairo公園
#04919,認證中
#04920,請輸入名稱
#04921,限制於全形<0>字以內
#04922,<0>年<1>月<2>週
#04923,讀取失敗
#04924,讀取失敗。
#04925,請在可以連線的環境下確認訊號狀態。
#04926,請在可連線的環境下<br>確認訊號狀態。
#04927,認證失敗。
#04928,伺服器發生錯誤。
#04929,發生數據錯誤。<br>請重新安裝App。
#04930,啟動失敗，請重新啟動App。
#04931,遊戲開始失敗
#04932,中斷存檔<0>
#04933,存檔數據<0>
#04934,發送所有存檔
#04935,顯示錯誤內容
#04936,即將發送所有的存檔
#04937,發送中斷存檔<0>
#04938,發送存檔數據<0>
#04939,已完成發送<br>感謝用戶的配合。<br>今後也請多多關照Kairo公園。
#04940,發生錯誤<br>是否再次嘗試？
#04941,發送存檔數據
#04942,請選擇要發送的內容
#04943,正在發送
#04944,請勿按下電源鍵。
#04945,錯誤
#04946,Lite版
#04947,發生錯誤。
#04948,=#02549
#04949,請在App的設定畫面將「App權限」全部打開後再次啟動遊戲。
#04950,=#03191
#04951,權限：允許訪問存儲空間後並再次啟動。<br>※儲存遊戲時必要。
#04952,無法啟動。
#04953,請縮短內容
#04954,利用Tapjoy的機能時\n解除追蹤型廣告的限制，並重新啟動APP。\nAPP設定 > 隱私權 > 廣告 > 追蹤型廣告限制
#04955,廣告讀取中
#04956,接下來將顯示廣告影片喔
#04957,=#04116
#04958,貨幣特賣\n開始了！
#04959,=#04103
#04960,=#04104
#04961,最終更新[<0>]<br>發現與開羅帳號綁定的遊戲數據。<br>請問要以該數據進行復原嗎？
#04962,從開羅樂園的<br>好友中尋找
#04963,按下＋按鈕會啟動游標模式。<br>以左側的類比搖桿與<br>十字鍵移動游標，<br>可做出與使用Ｙ‧Ａ按鈕點擊時相同的操作。<br>再按一次　＋按鈕則恢復原本操作方式。
#04964,請重新啟動遊戲。
#04965,體驗版
#04966,感謝您的遊玩。<br>體驗版內容在此告一個段落。
#04967,=#02549
#04968,=#02550
#04969,=#02551
#04970,=#02554
#04971,=#02556
#04972,地圖
#04973,一般
#04974,出發
#04975,幫助
#04976,=#02557
#04977,=#02558
#04978,=#02559
#04979,人氣
#04980,開始
#04981,編輯
#04982,適性
#04983,=#02563
#04984,稱號
#04985,報告書
#04986,輸出
#04987,提示
#04988,順序
#04989,捕捉
#04990,初始化
#04991,退還
#04992,標準
#04993,解除
#04994,出售
#04995,=#02562
#04996,詳細
#04997,辭典
#04998,反轉
#04999,=#02566
#05000,=#02560
#05001,說明
#05002,自動
#05003,=#02565
#05004,=#02564
#05005,省略
#05006,地圖
#05007,屬性
#05008,部隊
#05009,棄權
#05010,作戰
#05011,分類
#05012,診斷
#05013,儲存
#05014,選單
#05015,補充
#05016,=#04826
#05017,往下
#05018,往上
#05019,清算
#05020,合成
#05021,夥伴
#05022,=#02570
#05023,最大
#05024,獎勵
#05025,往船
#05026,監牢
#05027,職業
#05028,=#02561
#05029,獲得！！
#05030,推薦
#05031,=#02568
#05032,行動
#05033,倉庫
#05034,效果
#05035,同意
#05036,規約
#05037,洗牌
#05038,停止
#05039,=#02569
#05040,投入
#05041,=#00051
#05042,開除
#05043,=#02519
#05044,南瓜
#05045,=#01402
#05046,購買
#05047,售出
#05048,LVUP
#05049,縮放
#05050,=#04815
#05051,=#02547
#05052,僅限今日 24種職業S級登場中!
#05053,▼王都創世物語<br>　這是要一款建設發展自己王國的模擬遊戲。召集強大可靠的同伴，一起重建和平王都吧。<br><br>還可以和全國玩家比賽，目標是稱霸世界排行！
#05054,▼遊戲流程<br>　首先建設一個據點市政廳吧。準備好資源倉庫和住宅，召集夥伴。一邊培育同伴，一邊掃蕩王國周圍的神秘陰雲吧。為了不被突然來襲的怪物攻擊，強化避難設施，擴充豐富商店，讓自己的王國興旺發展蒸蒸日上吧。
#05055,▼每日流程<br>　早晨居民們會傾向於使用自家的設施，午後則比較喜歡外出。<br>　中午，活力充沛的居民們會以通常的速度展開行動。當體力耗盡時，他們的行動速度便會減慢。夜晚他們便會進入睡眠。然而，怪物們的行動則通常較為活躍。滿月是怪物們最可能發動進攻的日子，還請多多注意。
#05056,▼關於資源<br>　對於發展都市，資源是不可或缺的。有時調查一下草木周邊，說不定會有什麼新發現。植物越多的地方新發現就會越多。田地也可以帶來一些收穫，積極設置吧。
#05057,▼關於同伴<br>　為了維護和平，強大可靠的同伴是非常重要的。收集武器和防具，裝備給你的同伴們吧。對於一個王國的建設來說，各種各樣的職業和分野的發展是十分重要的，所以積極召集並培養同伴吧。他們會在有限的生命中認真工作。
#05058,▼關於屬性<br>HP　…耗盡後便無法行動<br>MP　…可以使用技能<br>活力…耗盡後動作會變緩慢<br>攻擊…能給敵人造成的傷害<br>防禦…能抵抗敵人攻擊<br>速度…影響攻擊頻度<br>運氣　…影響打出暴擊的機率<br>在戰鬥中，裝備和技能至關重要。<br>使用道具<br>調整裝備吧。
#05059,▼關於壽命<br>頭腦…可靈活使用工坊<br>靈巧…更精於工事<br>採集…擅長採集自然物<br>移動…一次能夠搬運的物品量<br>幸運…掃蕩陰雲時的氣魄<br><br>壽命…如果在無法行動期間沒能及時得到救助的話就會扣掉1點。全部耗盡後將會從城市裡永遠消失。
#05060,▼關於職業<br>・擅長戰鬥的職業<br>・能在市裡開店的職業<br>・能夠解析研究寶物的職業<br>・擅長搬運貨物的職業<br>・擅長回覆的職業<br><br>有各種各樣的豐富職業<br>可按自己喜好，收集各種個性同伴，建造只屬於自己的王國吧。
#05061,▼關於覺醒<br>　同伴們的等級到一定程度後便會抵達上限。為了突破上限，便需要覺醒。<br>為了覺醒，需要在“培養”中賦予同職種的權利。達到一定數值後便可覺醒突破等級上限。
#05062,▼關於技能<br>　一些技能可以讓居民擅長不同領域，一些則屬於職業與生俱來的自帶技能。<br>　同樣也有很多能在戰鬥中給己方帶來優勢的技能。<br>　還有一些技能可以讓人使用原本無法裝備的武具或能力。<br　>但不是所有職業都可以裝備魔法。
#05063,▼擴大區域<br>　派遣同伴去陰雲附近可以掃蕩陰雲，陰雲被掃蕩後便可擴大區域，積極指派同伴吧。<br>　在新的區域說不定能發現珍奇寶物。<br>　當然，陰雲中也可能會出現敵人，不要怕，打敗它們吧。根據職業和距離的不同，派遣費用也不一樣。
#05064,▼制霸洞窟<br>　滿月時偶爾會出現洞窟。消費能量，便可前往討伐。<br><br>　在洞窟裡可以找到貴重的寶箱等物品，所以一旦出現，還請積極前往討伐吧！<br>　洞窟附近也將會湧出大量敵人，因此同時也是升級的好機會。
#05065,▼收集寶箱<br>　被派遣的同伴可以在自然物附近找到埋藏的寶物。很多物品可以用在建築研究或是設施升級中，一定要多多收集哦。<br><br>　收集到的寶物可以經由市民解析成資源。
#05066,▼收集道具<br>　可以通過打倒敵人獲取經驗值，或者是使用道具來培養同伴使其升級。<br><br>　一部分設施的升級也需要道具，所以積極收集不同種類的道具吧。<br>　為了不被入侵的敵人搶走道具，切記鞏固你的防壁。
#05067,▼收集裝備<br>　解放新的區域後，一定機率可以從稀有的寶箱中找到裝備。都市裡有商店後便可以製作新的商品，獲得銅幣後便可購買裝備。購買自己心儀的商品吧。也可以從每日戰鬥點數和特別的設施排行中獲得裝備。
#05068,▼收集蛋<br>　雖然很罕見，但有時也許能在市外遇到閃閃發光的怪物，打倒它後有一定機率獲得神奇的蛋。<br>把蛋放置在可孵育的設施中，便可孵化出怪物，孵化出的怪物將會成為我方同伴。<br>不同種類設施可孵化出<br>・被襲擊時發揮作用的防禦專攻<br>・討伐時會追隨家主<br>以上兩種不同的行動模式。
#05069,▼給蛋投入道具<br>　孵化過程中給蛋投入道具的話，說不定會誕生出不同種類的怪物。提升怪物蛋的4種數值，獲取強大的怪物同伴吧。
#05070,▼建造不同城市<br>　隨著冒險的進行，可以建造新的市政廳，建立多個城市。城市增加後，可以去開拓更遠的區域，也可以增加更多居民，全面發展自己的王國。<br>　城市之間可以互相流通資源促進共同發展。
#05071,▼吸引遊客<br>　擴大區域後，便可復興港灣，吸引外地的觀光遊覽船。這是獲取銅幣的重要途徑。<br>　在港口設置招牌的話，遊客便會來訪市裡。為了做好引導路線，記得合理設置招牌。市裡如果沒有商店的話，遊客便會失望而歸。為了讓他們不虛此行，多多開設商店吧。
#05072,▼關於商店 1<br>　將土地分給同伴後，不同職業的人會開設不同種類的商店。也可以開設面向遊客的商店。提升工坊等級的話，說不定還可以發現新的商品哦。<br>　在有招牌的城市多多開設商店吧。
#05073,▼關於商店 2<br>　除了遊客以外，以戰鬥任務為主的同伴停留在市區時，也會活用各類商店。<br>不僅能收穫銅幣，他們所裝備的武器和防具也能從商店中獲得經驗值。<br>　根據售賣的商品的等級，所能獲取的經驗值也會不同。
#05074,▼關於土地面積<br>　土地面積將決定其上方可設置的設施上限。且不同類型的住所也會影響可設置物品的上限。<br><br>　比如床、書架、怪物小屋等，能夠設置的設施是有限的，儘量將住所安排在面積較大的土地吧。
#05075,▼關於荒地<br>　派遣的居民如果長期持續挖掘，周圍便會受其影響變為荒地，這種情況下將會很難再找到寶物或資源。<br>　為了修復荒地，需要在其周圍設置特別的設施，設施完畢後居民們便會定期前往修復荒地，使其恢復健康自然狀態。積極尋找修復荒地的設施吧。
#05076,▼關於討伐<br>　敵人頭目會偶爾突然出現在區域中央，前往擊退它吧。為了打倒頭目需要發動特別的戰鬥。屆時國王也必將親自參戰。<br>　而住宿中的冒險者、好友、還有住在市內的怪物都會自動加入我方一起戰鬥。好好思考如何安排參戰成員，一起攻略頭目吧。
#05077,▼能夠擴大領地的設施<br>　在所有設施當中，有一些可以為王國擴大領地。在遠離市政廳的位置建設指定設施，儘可能積極地擴大領地吧。城市的等級提升後，在特定時機下領地也可能會自動擴大。積極活用新的領地，展開新的冒險吧。
#05078,▼關於水域<br>　有一部分寶箱或頭目會被包圍在水域中。請放心，只需派遣居民前往水域附近，他們便會搭建簡易的渡橋。獲得橋後，就可以在喜歡的地方自由搭建橋了。
#05079,▼關於國王<br>　城市等級上升時，國王的等級也會同步進化。<br>　只要努力提升城市等級，國王也自會越來越強大。<br><br>　也許你認為國王會漸漸遠離戰場，但其實他會在意想不到的時候突然進化變得更為強大，放手去培養他吧。
#05080,▼關於好友<br>　和其他玩家成為好友後<br>・頭領/洞窟討伐戰<br>・期間限定的討伐活動<br>・<br>在上述活動中可以為我方協力。<br>設置好友床鋪後，好友便會留下，還會幫助進行派遣或農業等工作。
#05081,▼關於旅館的冒險者<br>　招攬觀光船後，偶爾也會有冒險者來訪。如果市裡有旅館的話，他們便會入住。冒險者們會在頭目討伐戰中出一分力。<br><br>　提高港口的等級，冒險者們的能力也會隨之上升。
#05082,▼關於全體型道具<br>　與培養和升級時所需的道具不同，全體型道具是指可以給全體居民使用的道具。比如一次回覆全體成員的HP，或者一次給與全體成員經驗值，恢復全資源等，擁有各種各樣的效果。如果手裡有的話，就看準時機積極使用吧。
#05083,▼關於研究<br>　為了獲取新的設施、武器或道具，研究是非常有必要的。如果有可以研究的職業，或是擁有具備研究技能的同伴，給他安排住宿或相應設施後便可開始研究。<br><br>　有充足的資源時便積極進行研究吧。如果收集到特定的道具和銅幣後，說不定可以發現新的研究內容。
#05084,▼關於敵人的襲擊<br>　滿月之夜，周邊可能會有敵人來襲。先讓居民們恢復好體力，然後再前往擊退敵人吧。<br>　敵人會按自己的喜好順序對市裡的設施進行攻擊。為了保衛好倉庫和能量設施等重要的據點，切記一定要把它們設置在儘量遠離容易受攻擊的位置。
#05085,▼關於結婚生子<br>　住在同一房間的男女親密度會隨著時間而增高。如果市裡有教堂的話，就可以使年輕男女喜結連理。<br>當擁有三座城市後，夫婦之間便可孕育新的生命。<br>　孩子說不定會結合父母雙方的職業從而產生新的職業。父母的契合度也會影響孩子所能夠繼承的能力值。
