id,,exp,hatchTimeSeconds
8936,8936,3052615,264600
8937,8937,3052965,264600
8938,8938,3053315,264600
8939,8939,3053665,264600
8940,8940,3054015,264600
8941,8941,3054365,264600
8942,8942,3054715,264600
8943,8943,3055065,264600
8944,8944,3055415,264600
8945,8945,3055765,264600
8946,8946,3056115,264600
8947,8947,3056465,264600
8948,8948,3056815,264600
8949,8949,3057165,264600
8950,8950,3057515,264600
8951,8951,3057865,264600
8952,8952,3058215,264600
8953,8953,3058565,264600
8954,8954,3058915,264600
8955,8955,3059265,264600
8956,8956,3059615,264600
8957,8957,3059965,264600
8958,8958,3060315,264600
8959,8959,3060665,264600
8960,8960,3061015,264600
8961,8961,3061365,264600
8962,8962,3061715,264600
8963,8963,3062065,264600
8964,8964,3062415,264600
8965,8965,3062765,264600
8966,8966,3063115,264600
8967,8967,3063465,264600
8968,8968,3063815,264600
8969,8969,3064165,264600
8970,8970,3064515,264600
8971,8971,3064865,264600
8972,8972,3065215,264600
8973,8973,3065565,264600
8974,8974,3065915,264600
8975,8975,3066265,264600
8976,8976,3066615,264600
8977,8977,3066965,264600
8978,8978,3067315,264600
8979,8979,3067665,264600
8980,8980,3068015,264600
8981,8981,3068365,264600
8982,8982,3068715,264600
8983,8983,3069065,264600
8984,8984,3069415,264600
8985,8985,3069765,264600
8986,8986,3070115,264600
8987,8987,3070465,264600
8988,8988,3070815,264600
8989,8989,3071165,264600
8990,8990,3071515,264600
8991,8991,3071865,264600
8992,8992,3072215,264600
8993,8993,3072565,264600
8994,8994,3072915,264600
8995,8995,3073265,264600
8996,8996,3073615,264600
8997,8997,3073965,264600
8998,8998,3074315,264600
8999,8999,3074665,264600
9000,9000,3075015,264600
9001,9001,3075365,264600
9002,9002,3075715,264600
9003,9003,3076065,264600
9004,9004,3076415,264600
9005,9005,3076765,264600
9006,9006,3077115,264600
9007,9007,3077465,264600
9008,9008,3077815,264600
9009,9009,3078165,264600
9010,9010,3078515,264600
9011,9011,3078865,264600
9012,9012,3079215,264600
9013,9013,3079565,264600
9014,9014,3079915,264600
9015,9015,3080265,264600
9016,9016,3080615,264600
9017,9017,3080965,264600
9018,9018,3081315,264600
9019,9019,3081665,264600
9020,9020,3082015,264600
9021,9021,3082365,264600
9022,9022,3082715,264600
9023,9023,3083065,264600
9024,9024,3083415,264600
9025,9025,3083765,264600
9026,9026,3084115,264600
9027,9027,3084465,264600
9028,9028,3084815,264600
9029,9029,3085165,264600
9030,9030,3085515,264600
9031,9031,3085865,264600
9032,9032,3086215,264600
9033,9033,3086565,264600
9034,9034,3086915,264600
9035,9035,3087265,264600
9036,9036,3087615,264600
9037,9037,3087965,264600
9038,9038,3088315,264600
9039,9039,3088665,264600
9040,9040,3089015,264600
9041,9041,3089365,264600
9042,9042,3089715,264600
9043,9043,3090065,264600
9044,9044,3090415,264600
9045,9045,3090765,264600
9046,9046,3091115,264600
9047,9047,3091465,264600
9048,9048,3091815,264600
9049,9049,3092165,264600
9050,9050,3092515,264600
9051,9051,3092865,264600
9052,9052,3093215,264600
9053,9053,3093565,264600
9054,9054,3093915,264600
9055,9055,3094265,264600
9056,9056,3094615,264600
9057,9057,3094965,264600
9058,9058,3095315,264600
9059,9059,3095665,264600
9060,9060,3096015,264600
9061,9061,3096365,264600
9062,9062,3096715,264600
9063,9063,3097065,264600
9064,9064,3097415,264600
9065,9065,3097765,264600
9066,9066,3098115,264600
9067,9067,3098465,264600
9068,9068,3098815,264600
9069,9069,3099165,264600
9070,9070,3099515,264600
9071,9071,3099865,264600
9072,9072,3100215,264600
9073,9073,3100565,264600
9074,9074,3100915,264600
9075,9075,3101265,264600
9076,9076,3101615,264600
9077,9077,3101965,264600
9078,9078,3102315,264600
9079,9079,3102665,264600
9080,9080,3103015,264600
9081,9081,3103365,264600
9082,9082,3103715,264600
9083,9083,3104065,264600
9084,9084,3104415,264600
9085,9085,3104765,264600
9086,9086,3105115,264600
9087,9087,3105465,264600
9088,9088,3105815,264600
9089,9089,3106165,264600
9090,9090,3106515,264600
9091,9091,3106865,264600
9092,9092,3107215,264600
9093,9093,3107565,264600
9094,9094,3107915,264600
9095,9095,3108265,264600
9096,9096,3108615,264600
9097,9097,3108965,264600
9098,9098,3109315,264600
9099,9099,3109665,264600
9100,9100,3110015,264600
9101,9101,3110365,264600
9102,9102,3110715,264600
9103,9103,3111065,264600
9104,9104,3111415,264600
9105,9105,3111765,264600
9106,9106,3112115,264600
9107,9107,3112465,264600
9108,9108,3112815,264600
9109,9109,3113165,264600
9110,9110,3113515,264600
9111,9111,3113865,264600
9112,9112,3114215,264600
9113,9113,3114565,264600
9114,9114,3114915,264600
9115,9115,3115265,264600
9116,9116,3115615,264600
9117,9117,3115965,264600
9118,9118,3116315,264600
9119,9119,3116665,264600
9120,9120,3117015,264600
9121,9121,3117365,264600
9122,9122,3117715,264600
9123,9123,3118065,264600
9124,9124,3118415,264600
9125,9125,3118765,264600
9126,9126,3119115,264600
9127,9127,3119465,264600
9128,9128,3119815,264600
9129,9129,3120165,264600
9130,9130,3120515,264600
9131,9131,3120865,264600
9132,9132,3121215,264600
9133,9133,3121565,264600
9134,9134,3121915,264600
9135,9135,3122265,264600
9136,9136,3122615,264600
9137,9137,3122965,264600
9138,9138,3123315,264600
9139,9139,3123665,264600
9140,9140,3124015,264600
9141,9141,3124365,264600
9142,9142,3124715,264600
9143,9143,3125065,264600
9144,9144,3125415,264600
9145,9145,3125765,264600
9146,9146,3126115,264600
9147,9147,3126465,264600
9148,9148,3126815,264600
9149,9149,3127165,264600
9150,9150,3127515,264600
9151,9151,3127865,264600
9152,9152,3128215,264600
9153,9153,3128565,264600
9154,9154,3128915,264600
9155,9155,3129265,264600
9156,9156,3129615,264600
9157,9157,3129965,264600
9158,9158,3130315,264600
9159,9159,3130665,264600
9160,9160,3131015,264600
9161,9161,3131365,264600
9162,9162,3131715,264600
9163,9163,3132065,264600
9164,9164,3132415,264600
9165,9165,3132765,264600
9166,9166,3133115,264600
9167,9167,3133465,264600
9168,9168,3133815,264600
9169,9169,3134165,264600
9170,9170,3134515,264600
9171,9171,3134865,264600
9172,9172,3135215,264600
9173,9173,3135565,264600
9174,9174,3135915,264600
9175,9175,3136265,264600
9176,9176,3136615,264600
9177,9177,3136965,264600
9178,9178,3137315,264600
9179,9179,3137665,264600
9180,9180,3138015,264600
9181,9181,3138365,264600
9182,9182,3138715,264600
9183,9183,3139065,264600
9184,9184,3139415,264600
9185,9185,3139765,264600
9186,9186,3140115,264600
9187,9187,3140465,264600
9188,9188,3140815,264600
9189,9189,3141165,264600
9190,9190,3141515,264600
9191,9191,3141865,264600
9192,9192,3142215,264600
9193,9193,3142565,264600
9194,9194,3142915,264600
9195,9195,3143265,264600
9196,9196,3143615,264600
9197,9197,3143965,264600
9198,9198,3144315,264600
9199,9199,3144665,264600
9200,9200,3145015,264600
9201,9201,3145365,264600
9202,9202,3145715,264600
9203,9203,3146065,264600
9204,9204,3146415,264600
9205,9205,3146765,264600
9206,9206,3147115,264600
9207,9207,3147465,264600
9208,9208,3147815,264600
9209,9209,3148165,264600
9210,9210,3148515,264600
9211,9211,3148865,264600
9212,9212,3149215,264600
9213,9213,3149565,264600
9214,9214,3149915,264600
9215,9215,3150265,264600
9216,9216,3150615,264600
9217,9217,3150965,264600
9218,9218,3151315,264600
9219,9219,3151665,264600
9220,9220,3152015,264600
9221,9221,3152365,264600
9222,9222,3152715,264600
9223,9223,3153065,264600
9224,9224,3153415,264600
9225,9225,3153765,264600
9226,9226,3154115,264600
9227,9227,3154465,264600
9228,9228,3154815,264600
9229,9229,3155165,264600
9230,9230,3155515,264600
9231,9231,3155865,264600
9232,9232,3156215,264600
9233,9233,3156565,264600
9234,9234,3156915,264600
9235,9235,3157265,264600
9236,9236,3157615,264600
9237,9237,3157965,264600
9238,9238,3158315,264600
9239,9239,3158665,264600
9240,9240,3159015,264600
9241,9241,3159365,264600
9242,9242,3159715,264600
9243,9243,3160065,264600
9244,9244,3160415,264600
9245,9245,3160765,264600
9246,9246,3161115,264600
9247,9247,3161465,264600
9248,9248,3161815,264600
9249,9249,3162165,264600
9250,9250,3162515,264600
9251,9251,3162865,264600
9252,9252,3163215,264600
9253,9253,3163565,264600
9254,9254,3163915,264600
9255,9255,3164265,264600
9256,9256,3164615,264600
9257,9257,3164965,264600
9258,9258,3165315,264600
9259,9259,3165665,264600
9260,9260,3166015,264600
9261,9261,3166365,264600
9262,9262,3166715,264600
9263,9263,3167065,264600
9264,9264,3167415,264600
9265,9265,3167765,264600
9266,9266,3168115,264600
9267,9267,3168465,264600
9268,9268,3168815,264600
9269,9269,3169165,264600
9270,9270,3169515,264600
9271,9271,3169865,264600
9272,9272,3170215,264600
9273,9273,3170565,264600
9274,9274,3170915,264600
9275,9275,3171265,264600
9276,9276,3171615,264600
9277,9277,3171965,264600
9278,9278,3172315,264600
9279,9279,3172665,264600
9280,9280,3173015,264600
9281,9281,3173365,264600
9282,9282,3173715,264600
9283,9283,3174065,264600
9284,9284,3174415,264600
9285,9285,3174765,264600
9286,9286,3175115,264600
9287,9287,3175465,264600
9288,9288,3175815,264600
9289,9289,3176165,264600
9290,9290,3176515,264600
9291,9291,3176865,264600
9292,9292,3177215,264600
9293,9293,3177565,264600
9294,9294,3177915,264600
9295,9295,3178265,264600
9296,9296,3178615,264600
9297,9297,3178965,264600
9298,9298,3179315,264600
9299,9299,3179665,264600
9300,9300,3180015,264600
9301,9301,3180365,264600
9302,9302,3180715,264600
9303,9303,3181065,264600
9304,9304,3181415,264600
9305,9305,3181765,264600
9306,9306,3182115,264600
9307,9307,3182465,264600
9308,9308,3182815,264600
9309,9309,3183165,264600
9310,9310,3183515,264600
9311,9311,3183865,264600
9312,9312,3184215,264600
9313,9313,3184565,264600
9314,9314,3184915,264600
9315,9315,3185265,264600
9316,9316,3185615,264600
9317,9317,3185965,264600
9318,9318,3186315,264600
9319,9319,3186665,264600
9320,9320,3187015,264600
9321,9321,3187365,264600
9322,9322,3187715,264600
9323,9323,3188065,264600
9324,9324,3188415,264600
9325,9325,3188765,264600
9326,9326,3189115,264600
9327,9327,3189465,264600
9328,9328,3189815,264600
9329,9329,3190165,264600
9330,9330,3190515,264600
9331,9331,3190865,264600
9332,9332,3191215,264600
9333,9333,3191565,264600
9334,9334,3191915,264600
9335,9335,3192265,264600
9336,9336,3192615,264600
9337,9337,3192965,264600
9338,9338,3193315,264600
9339,9339,3193665,264600
9340,9340,3194015,264600
9341,9341,3194365,264600
9342,9342,3194715,264600
9343,9343,3195065,264600
9344,9344,3195415,264600
9345,9345,3195765,264600
9346,9346,3196115,264600
9347,9347,3196465,264600
9348,9348,3196815,264600
9349,9349,3197165,264600
9350,9350,3197515,264600
9351,9351,3197865,264600
9352,9352,3198215,264600
9353,9353,3198565,264600
9354,9354,3198915,264600
9355,9355,3199265,264600
9356,9356,3199615,264600
9357,9357,3199965,264600
9358,9358,3200315,264600
9359,9359,3200665,264600
9360,9360,3201015,264600
9361,9361,3201365,264600
9362,9362,3201715,264600
9363,9363,3202065,264600
9364,9364,3202415,264600
9365,9365,3202765,264600
9366,9366,3203115,264600
9367,9367,3203465,264600
9368,9368,3203815,264600
9369,9369,3204165,264600
9370,9370,3204515,264600
9371,9371,3204865,264600
9372,9372,3205215,264600
9373,9373,3205565,264600
9374,9374,3205915,264600
9375,9375,3206265,264600
9376,9376,3206615,264600
9377,9377,3206965,264600
9378,9378,3207315,264600
9379,9379,3207665,264600
9380,9380,3208015,264600
9381,9381,3208365,264600
9382,9382,3208715,264600
9383,9383,3209065,264600
9384,9384,3209415,264600
9385,9385,3209765,264600
9386,9386,3210115,264600
9387,9387,3210465,264600
9388,9388,3210815,264600
9389,9389,3211165,264600
9390,9390,3211515,264600
9391,9391,3211865,264600
9392,9392,3212215,264600
9393,9393,3212565,264600
9394,9394,3212915,264600
9395,9395,3213265,264600
9396,9396,3213615,264600
9397,9397,3213965,264600
9398,9398,3214315,264600
9399,9399,3214665,264600
9400,9400,3215015,264600
9401,9401,3215365,264600
9402,9402,3215715,264600
9403,9403,3216065,264600
9404,9404,3216415,264600
9405,9405,3216765,264600
9406,9406,3217115,264600
9407,9407,3217465,264600
9408,9408,3217815,264600
9409,9409,3218165,264600
9410,9410,3218515,264600
9411,9411,3218865,264600
9412,9412,3219215,264600
9413,9413,3219565,264600
9414,9414,3219915,264600
9415,9415,3220265,264600
9416,9416,3220615,264600
9417,9417,3220965,264600
9418,9418,3221315,264600
9419,9419,3221665,264600
9420,9420,3222015,264600
9421,9421,3222365,264600
9422,9422,3222715,264600
9423,9423,3223065,264600
9424,9424,3223415,264600
9425,9425,3223765,264600
9426,9426,3224115,264600
9427,9427,3224465,264600
9428,9428,3224815,264600
9429,9429,3225165,264600
9430,9430,3225515,264600
9431,9431,3225865,264600
9432,9432,3226215,264600
9433,9433,3226565,264600
9434,9434,3226915,264600
9435,9435,3227265,264600
9436,9436,3227615,264600
9437,9437,3227965,264600
9438,9438,3228315,264600
9439,9439,3228665,264600
9440,9440,3229015,264600
9441,9441,3229365,264600
9442,9442,3229715,264600
9443,9443,3230065,264600
9444,9444,3230415,264600
9445,9445,3230765,264600
9446,9446,3231115,264600
9447,9447,3231465,264600
9448,9448,3231815,264600
9449,9449,3232165,264600
9450,9450,3232515,264600
9451,9451,3232865,264600
9452,9452,3233215,264600
9453,9453,3233565,264600
9454,9454,3233915,264600
9455,9455,3234265,264600
9456,9456,3234615,264600
9457,9457,3234965,264600
9458,9458,3235315,264600
9459,9459,3235665,264600
9460,9460,3236015,264600
9461,9461,3236365,264600
9462,9462,3236715,264600
9463,9463,3237065,264600
9464,9464,3237415,264600
9465,9465,3237765,264600
9466,9466,3238115,264600
9467,9467,3238465,264600
9468,9468,3238815,264600
9469,9469,3239165,264600
9470,9470,3239515,264600
9471,9471,3239865,264600
9472,9472,3240215,264600
9473,9473,3240565,264600
9474,9474,3240915,264600
9475,9475,3241265,264600
9476,9476,3241615,264600
9477,9477,3241965,264600
9478,9478,3242315,264600
9479,9479,3242665,264600
9480,9480,3243015,264600
9481,9481,3243365,264600
9482,9482,3243715,264600
9483,9483,3244065,264600
9484,9484,3244415,264600
9485,9485,3244765,264600
9486,9486,3245115,264600
9487,9487,3245465,264600
9488,9488,3245815,264600
9489,9489,3246165,264600
9490,9490,3246515,264600
9491,9491,3246865,264600
9492,9492,3247215,264600
9493,9493,3247565,264600
9494,9494,3247915,264600
9495,9495,3248265,264600
9496,9496,3248615,264600
9497,9497,3248965,264600
9498,9498,3249315,264600
9499,9499,3249665,264600
9500,9500,3250015,264600
9501,9501,3250365,264600
9502,9502,3250715,264600
9503,9503,3251065,264600
9504,9504,3251415,264600
9505,9505,3251765,264600
9506,9506,3252115,264600
9507,9507,3252465,264600
9508,9508,3252815,264600
9509,9509,3253165,264600
9510,9510,3253515,264600
9511,9511,3253865,264600
9512,9512,3254215,264600
9513,9513,3254565,264600
9514,9514,3254915,264600
9515,9515,3255265,264600
9516,9516,3255615,264600
9517,9517,3255965,264600
9518,9518,3256315,264600
9519,9519,3256665,264600
9520,9520,3257015,264600
9521,9521,3257365,264600
9522,9522,3257715,264600
9523,9523,3258065,264600
9524,9524,3258415,264600
9525,9525,3258765,264600
9526,9526,3259115,264600
9527,9527,3259465,264600
9528,9528,3259815,264600
9529,9529,3260165,264600
9530,9530,3260515,264600
9531,9531,3260865,264600
9532,9532,3261215,264600
9533,9533,3261565,264600
9534,9534,3261915,264600
9535,9535,3262265,264600
9536,9536,3262615,264600
9537,9537,3262965,264600
9538,9538,3263315,264600
9539,9539,3263665,264600
9540,9540,3264015,264600
9541,9541,3264365,264600
9542,9542,3264715,264600
9543,9543,3265065,264600
9544,9544,3265415,264600
9545,9545,3265765,264600
9546,9546,3266115,264600
9547,9547,3266465,264600
9548,9548,3266815,264600
9549,9549,3267165,264600
9550,9550,3267515,264600
9551,9551,3267865,264600
9552,9552,3268215,264600
9553,9553,3268565,264600
9554,9554,3268915,264600
9555,9555,3269265,264600
9556,9556,3269615,264600
9557,9557,3269965,264600
9558,9558,3270315,264600
9559,9559,3270665,264600
9560,9560,3271015,264600
9561,9561,3271365,264600
9562,9562,3271715,264600
9563,9563,3272065,264600
9564,9564,3272415,264600
9565,9565,3272765,264600
9566,9566,3273115,264600
9567,9567,3273465,264600
9568,9568,3273815,264600
9569,9569,3274165,264600
9570,9570,3274515,264600
9571,9571,3274865,264600
9572,9572,3275215,264600
9573,9573,3275565,264600
9574,9574,3275915,264600
9575,9575,3276265,264600
9576,9576,3276615,264600
9577,9577,3276965,264600
9578,9578,3277315,264600
9579,9579,3277665,264600
9580,9580,3278015,264600
9581,9581,3278365,264600
9582,9582,3278715,264600
9583,9583,3279065,264600
9584,9584,3279415,264600
9585,9585,3279765,264600
9586,9586,3280115,264600
9587,9587,3280465,264600
9588,9588,3280815,264600
9589,9589,3281165,264600
9590,9590,3281515,264600
9591,9591,3281865,264600
9592,9592,3282215,264600
9593,9593,3282565,264600
9594,9594,3282915,264600
9595,9595,3283265,264600
9596,9596,3283615,264600
9597,9597,3283965,264600
9598,9598,3284315,264600
9599,9599,3284665,264600
9600,9600,3285015,264600
9601,9601,3285365,264600
9602,9602,3285715,264600
9603,9603,3286065,264600
9604,9604,3286415,264600
9605,9605,3286765,264600
9606,9606,3287115,264600
9607,9607,3287465,264600
9608,9608,3287815,264600
9609,9609,3288165,264600
9610,9610,3288515,264600
9611,9611,3288865,264600
9612,9612,3289215,264600
9613,9613,3289565,264600
9614,9614,3289915,264600
9615,9615,3290265,264600
9616,9616,3290615,264600
9617,9617,3290965,264600
9618,9618,3291315,264600
9619,9619,3291665,264600
9620,9620,3292015,264600
9621,9621,3292365,264600
9622,9622,3292715,264600
9623,9623,3293065,264600
9624,9624,3293415,264600
9625,9625,3293765,264600
9626,9626,3294115,264600
9627,9627,3294465,264600
9628,9628,3294815,264600
9629,9629,3295165,264600
9630,9630,3295515,264600
9631,9631,3295865,264600
9632,9632,3296215,264600
9633,9633,3296565,264600
9634,9634,3296915,264600
9635,9635,3297265,264600
9636,9636,3297615,264600
9637,9637,3297965,264600
9638,9638,3298315,264600
9639,9639,3298665,264600
9640,9640,3299015,264600
9641,9641,3299365,264600
9642,9642,3299715,264600
9643,9643,3300065,264600
9644,9644,3300415,264600
9645,9645,3300765,264600
9646,9646,3301115,264600
9647,9647,3301465,264600
9648,9648,3301815,264600
9649,9649,3302165,264600
9650,9650,3302515,264600
9651,9651,3302865,264600
9652,9652,3303215,264600
9653,9653,3303565,264600
9654,9654,3303915,264600
9655,9655,3304265,264600
9656,9656,3304615,264600
9657,9657,3304965,264600
9658,9658,3305315,264600
9659,9659,3305665,264600
9660,9660,3306015,264600
